"groupID"	"featureID"	"exonBaseMean"	"dispersion"	"stat"	"pvalue"	"padj"	"genomicData.seqnames"	"genomicData.start"	"genomicData.end"	"genomicData.width"	"genomicData.strand"	"countData.SRR52"	"countData.SRR53"	"countData.SRR54"	"countData.SRR55"	"countData.SRR56"	"countData.SRR57"	"countData.SRR58"	"countData.SRR59"	"transcripts"
"ENSMUSG00000006498:E042"	"ENSMUSG00000006498"	"E042"	7.29083778863423	0.0283650426734105	0.00181452426875239	0.966022601147181	0.975424280963698	"chr10"	79862978	79863050	73	"+"	3	5	8	9	11	6	7	9	c("ENSMUST00000169580", "ENSMUST00000172282", "ENSMUST00000165724", "ENSMUST00000095457", "ENSMUST00000057343", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000164385")
"ENSMUSG00000006498:E043"	"ENSMUSG00000006498"	"E043"	1.88193904143794	0.0378510581515782	1.44132544423657	0.229924975154946	0.414864629083925	"chr10"	79863051	79863053	3	"+"	2	3	1	3	0	1	1	4	c("ENSMUST00000169580", "ENSMUST00000172282", "ENSMUST00000165724", "ENSMUST00000095457", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E044"	"ENSMUSG00000006498"	"E044"	0.40830852206789	0.0873635432359885	0.615572595996952	0.432697311118814	NA	"chr10"	79863054	79863055	2	"+"	0	0	1	1	0	0	0	1	c("ENSMUST00000169580", "ENSMUST00000172282", "ENSMUST00000095457", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E045"	"ENSMUSG00000006498"	"E045"	61.3966063012102	0.00423936504369488	2.93648806490265	0.0865988296597165	0.207439498877617	"chr10"	79863145	79863424	280	"+"	59	68	35	78	59	70	64	66	c("ENSMUST00000169580", "ENSMUST00000172282", "ENSMUST00000095457", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E046"	"ENSMUSG00000006498"	"E046"	164.97537833781	0.00111178900482487	5.2294878419097	0.022207070478035	0.0761647458544176	"chr10"	79863425	79863818	394	"+"	169	151	116	188	171	210	164	169	c("ENSMUST00000172282", "ENSMUST00000169580", "ENSMUST00000165704", "ENSMUST00000165153", "ENSMUST00000095457")
"ENSMUSG00000006498:E047"	"ENSMUSG00000006498"	"E047"	64.9303455487644	0.00251308460847266	7.4635315549346	0.00629613682756698	0.0300205532103489	"chr10"	79863819	79864359	541	"+"	75	60	44	84	68	66	66	62	c("ENSMUST00000172282", "ENSMUST00000169580", "ENSMUST00000165704", "ENSMUST00000095457")
"ENSMUSG00000006498:E048"	"ENSMUSG00000006498"	"E048"	8.53870012563297	0.00847428635499441	0.308467600340862	0.578622052772419	0.744579328862797	"chr10"	79864360	79864432	73	"+"	8	8	4	13	9	8	11	9	c("ENSMUST00000172282", "ENSMUST00000169580", "ENSMUST00000165704")
"ENSMUSG00000006498:E049"	"ENSMUSG00000006498"	"E049"	0.514271466463432	0.0995917582739554	0.511073749952516	0.474674407034721	NA	"chr10"	79864433	79864771	339	"+"	0	0	1	0	2	1	0	0	ENSMUST00000165704
"ENSMUSG00000008658:E001"	"ENSMUSG00000008658"	"E001"	0.173733102623903	0.197668341571646	0.623034292348365	0.429921953889103	NA	"chr16"	6809222	6809248	27	"+"	0	0	1	0	0	0	0	0	ENSMUST00000115841
"ENSMUSG00000008658:E002"	"ENSMUSG00000008658"	"E002"	47.928122642467	0.00688573323252274	0.173402993554305	0.677105000079203	0.817785267363514	"chr16"	7069835	7070085	251	"+"	69	59	43	61	36	37	37	35	ENSMUST00000056416
"ENSMUSG00000008658:E003"	"ENSMUSG00000008658"	"E003"	189.439704154734	0.00662277872991279	1.21308083092379	0.270722828427037	0.464256090071158	"chr16"	7224311	7224550	240	"+"	255	217	173	260	128	186	121	156	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E004"	"ENSMUSG00000008658"	"E004"	46.3771694667983	0.0775433399949984	0.0443105113520517	0.833276967196951	0.905261626666845	"chr16"	7277025	7277168	144	"+"	47	69	33	86	46	48	24	15	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E005"	"ENSMUSG00000008658"	"E005"	6.26177007608414	0.0358216441076963	0.012176242144136	0.912134968528817	0.947988521390646	"chr16"	7285478	7285531	54	"+"	10	4	3	16	5	4	4	5	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E006"	"ENSMUSG00000008658"	"E006"	31.0162676148475	0.00626407377452056	2.34344715808621	0.125810874616816	0.265467737735097	"chr16"	7292185	7292277	93	"+"	43	35	18	48	18	27	30	31	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E007"	"ENSMUSG00000008658"	"E007"	21.1151065382335	0.00746896253168977	0.175803447626095	0.675004776045319	0.817785267363514	"chr16"	7294070	7294130	61	"+"	24	33	12	40	14	14	15	16	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E008"	"ENSMUSG00000008658"	"E008"	17.1467125774417	0.0112290498894134	0.372014521286332	0.54190822401849	0.727805543584703	"chr16"	7306408	7306461	54	"+"	14	26	16	32	9	14	7	16	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E009"	"ENSMUSG00000008658"	"E009"	23.2594381851984	0.00414398251557645	4.61690950873437	0.0316582289621721	0.0973197408837141	"chr16"	7330362	7330442	81	"+"	32	25	16	29	18	26	18	23	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E010"	"ENSMUSG00000008658"	"E010"	41.0542093362782	0.0195511922932079	6.35521134827965	0.0117037000567801	0.0476179953290562	"chr16"	7352932	7353064	133	"+"	62	37	27	47	29	59	27	45	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E011"	"ENSMUSG00000008658"	"E011"	0.339914691265817	0.0820909271782553	1.00114124489691	0.317034517494662	NA	"chr16"	7363865	7363904	40	"+"	0	0	0	1	0	1	0	1	ENSMUST00000115841
"ENSMUSG00000008658:E012"	"ENSMUSG00000008658"	"E012"	14.8344940122514	0.205858294349471	0.643722297666699	0.422366104742294	0.610738444139555	"chr16"	7369801	7369843	43	"+"	19	14	20	22	4	21	0	15	ENSMUST00000056416
"ENSMUSG00000008658:E013"	"ENSMUSG00000008658"	"E013"	44.6434447724821	0.0046730395628294	0.343505713477441	0.557812613727919	0.741441698807343	"chr16"	7375905	7375969	65	"+"	51	63	35	66	26	41	21	50	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E014"	"ENSMUSG00000008658"	"E014"	60.4630254786671	0.00443569219814628	0.546481969203683	0.459758733201418	0.646779234842673	"chr16"	7407964	7408039	76	"+"	74	95	45	94	39	48	27	54	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E015"	"ENSMUSG00000008658"	"E015"	45.5347911843842	0.00306644250360776	2.38039821461629	0.122866223669108	0.261484527295794	"chr16"	7409691	7409813	123	"+"	60	70	35	75	22	36	22	38	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E016"	"ENSMUSG00000008658"	"E016"	246.229997050068	0.0131244174957312	2.90268496394671	0.0884321413472456	0.207439498877617	"chr16"	7409814	7412479	2666	"+"	325	332	207	421	145	139	149	214	ENSMUST00000056416
"ENSMUSG00000018379:E001"	"ENSMUSG00000018379"	"E001"	12.3275597860501	0.0458464380451262	5.293460605013	0.0214056426869555	0.0752825569075129	"chr11"	88047373	88047717	345	"+"	12	5	6	9	16	30	10	16	ENSMUST00000139129
"ENSMUSG00000018379:E002"	"ENSMUSG00000018379"	"E002"	9.57626115890051	0.0748597777215926	7.39683328041536	0.00653387994365068	0.0301284464068337	"chr11"	88047718	88047724	7	"+"	7	3	2	8	15	29	10	9	c("ENSMUST00000139129", "ENSMUST00000079866")
"ENSMUSG00000018379:E003"	"ENSMUSG00000018379"	"E003"	23.801819812279	0.0391784932809407	2.24158395592886	0.134343300218466	0.278762347953317	"chr11"	88047725	88047802	78	"+"	17	19	13	26	28	52	24	19	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000171976")
"ENSMUSG00000018379:E004"	"ENSMUSG00000018379"	"E004"	153.268175542724	0.00457401581129484	71.7688730264546	2.41938802006037e-17	1.43435146903579e-15	"chr11"	88047803	88048032	230	"+"	107	124	85	90	247	217	188	207	c("ENSMUST00000107920", "ENSMUST00000079866", "ENSMUST00000139129", "ENSMUST00000171976")
"ENSMUSG00000018379:E005"	"ENSMUSG00000018379"	"E005"	33.2429647638948	0.0225217705074845	14.7580622295284	0.000122223789448365	0.00123714323466028	"chr11"	88048490	88048566	77	"+"	25	23	21	13	56	34	51	50	c("ENSMUST00000107920", "ENSMUST00000079866", "ENSMUST00000139129", "ENSMUST00000171976")
"ENSMUSG00000018379:E006"	"ENSMUSG00000018379"	"E006"	1.56305463587145	0.19926565874151	0.0145169751268952	0.904097844032842	0.945089685827782	"chr11"	88048567	88048588	22	"+"	4	1	0	1	1	0	2	4	c("ENSMUST00000139129", "ENSMUST00000107920", "ENSMUST00000171976", "ENSMUST00000079866", "ENSMUST00000134824")
"ENSMUSG00000018379:E007"	"ENSMUSG00000018379"	"E007"	30.5354521273604	0.0194665365007503	0.578753489378414	0.446801328468179	0.637231107782715	"chr11"	88048589	88048674	86	"+"	23	39	13	36	40	27	35	36	c("ENSMUST00000139129", "ENSMUST00000134824", "ENSMUST00000107920", "ENSMUST00000079866", "ENSMUST00000171976", "ENSMUST00000172186")
"ENSMUSG00000018379:E008"	"ENSMUSG00000018379"	"E008"	2.49447787103675	0.0270542881388728	3.55400057168785	0.0594020701265192	0.158867747285642	"chr11"	88048675	88048826	152	"+"	3	6	0	5	2	1	1	2	ENSMUST00000171976
"ENSMUSG00000018379:E009"	"ENSMUSG00000018379"	"E009"	63.6352172211144	0.00242193189772397	0.956302818488197	0.328120141170582	0.529843807726815	"chr11"	88049043	88049092	50	"+"	60	78	45	72	64	67	67	58	c("ENSMUST00000107920", "ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000134824", "ENSMUST00000172186")
"ENSMUSG00000018379:E010"	"ENSMUSG00000018379"	"E010"	58.8482393647246	0.00421490445702718	0.318984849520064	0.572218352771412	0.744579328862797	"chr11"	88049093	88049215	123	"+"	57	71	43	61	51	68	69	53	c("ENSMUST00000107920", "ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000134824")
"ENSMUSG00000018379:E011"	"ENSMUSG00000018379"	"E011"	5.18797399909722	0.0158781829650349	9.08049242328647	0.00258350474683037	0.0141072956570343	"chr11"	88049216	88049411	196	"+"	8	5	7	9	2	6	2	1	ENSMUST00000079866
"ENSMUSG00000018379:E012"	"ENSMUSG00000018379"	"E012"	199.128300769366	0.00209018290543244	15.1140934450646	0.000101204912021753	0.00105000096222569	"chr11"	88049412	88049598	187	"+"	236	231	170	200	192	201	184	169	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000107920", "ENSMUST00000132983")
"ENSMUSG00000018379:E013"	"ENSMUSG00000018379"	"E013"	28.1143970170009	0.00560208368206633	3.10070342402057	0.078258472950317	0.196725900463914	"chr11"	88049599	88049976	378	"+"	34	30	17	42	28	27	24	25	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000132983")
"ENSMUSG00000018379:E014"	"ENSMUSG00000018379"	"E014"	14.3510587163001	0.012610868711675	1.10607185915146	0.292937435934253	0.496200146582511	"chr11"	88049977	88050095	119	"+"	9	20	14	17	18	16	10	9	c("ENSMUST00000139129", "ENSMUST00000107920", "ENSMUST00000132983", "ENSMUST00000079866", "ENSMUST00000134824", "ENSMUST00000172186")
"ENSMUSG00000018379:E015"	"ENSMUSG00000018379"	"E015"	6.7014052609973	0.0115682263208536	1.91211432411257	0.166728585155611	0.32792589023497	"chr11"	88050096	88050410	315	"+"	6	10	7	7	7	5	2	8	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000107920")
"ENSMUSG00000018379:E016"	"ENSMUSG00000018379"	"E016"	10.6939557968098	0.00637558016051463	8.05027849266715	0.0045496659865235	0.0224775164810387	"chr11"	88050411	88050976	566	"+"	13	16	11	13	8	9	6	7	c("ENSMUST00000139129", "ENSMUST00000079866")
"ENSMUSG00000018379:E017"	"ENSMUSG00000018379"	"E017"	29.4446716906845	0.00356005250835612	9.52757533779236	0.00202407354655117	0.0118308524199822	"chr11"	88050977	88051051	75	"+"	36	38	24	38	29	24	26	18	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000134824", "ENSMUST00000172186", "ENSMUST00000132983")
"ENSMUSG00000018379:E018"	"ENSMUSG00000018379"	"E018"	26.0661765446977	0.00974136886658386	5.02684970501863	0.0249572546443198	0.0828580854191417	"chr11"	88051052	88051122	71	"+"	31	39	17	31	27	16	28	18	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000134824", "ENSMUST00000172186")
"ENSMUSG00000018379:E019"	"ENSMUSG00000018379"	"E019"	79.8615496091141	0.0160770944534399	17.7356880816942	2.53819831639475e-05	0.000339791064936717	"chr11"	88051123	88051472	350	"+"	99	85	90	110	54	51	64	69	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000134824")
"ENSMUSG00000018379:E020"	"ENSMUSG00000018379"	"E020"	1.00960506640404	0.0346777458779256	0.677983084632032	0.41028210798798	0.59993092318131	"chr11"	88051473	88051490	18	"+"	1	1	1	2	0	1	1	1	c("ENSMUST00000139129", "ENSMUST00000079866")
"ENSMUSG00000018379:E021"	"ENSMUSG00000018379"	"E021"	5.77623118785398	0.0251880518203501	9.74124768576011	0.00180178556494952	0.0106820144207722	"chr11"	88051491	88053755	2265	"+"	7	8	5	13	5	1	5	1	ENSMUST00000139129
"ENSMUSG00000018566:E001"	"ENSMUSG00000018566"	"E001"	2.628942756888	0.0483949281882859	1.87110828362097	0.171348200380984	0.334923798310987	"chr11"	69942539	69942542	4	"-"	2	4	0	2	6	4	3	1	ENSMUST00000178809
"ENSMUSG00000018566:E002"	"ENSMUSG00000018566"	"E002"	3856.32154941252	0.000819319084798894	72.6035483209044	1.58493850067285e-17	1.31549895555847e-15	"chr11"	69942543	69943572	1030	"-"	4643	4438	3316	4981	3144	3698	2945	3430	c("ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E003"	"ENSMUSG00000018566"	"E003"	10.0564662745412	0.0104426257451793	7.48369895471865	0.00622600387808081	0.0300205532103489	"chr11"	69943792	69944058	267	"-"	15	18	8	13	6	5	3	10	ENSMUST00000141837
"ENSMUSG00000018566:E004"	"ENSMUSG00000018566"	"E004"	585.725859588053	0.00259861827093818	0.918092139211211	0.337976413333976	0.539927022458528	"chr11"	69944059	69944262	204	"-"	620	653	534	696	514	563	506	559	c("ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E005"	"ENSMUSG00000018566"	"E005"	29.0902602573093	0.00525773864908252	8.41284822288438	0.00372578500124007	0.0190888984631436	"chr11"	69944263	69944786	524	"-"	37	45	20	44	23	23	18	20	ENSMUST00000178809
"ENSMUSG00000018566:E006"	"ENSMUSG00000018566"	"E006"	311.91400199692	0.00706601157364195	4.88024549670936	0.027165755184195	0.0887699874129207	"chr11"	69944787	69944888	102	"-"	308	376	219	296	316	367	309	319	c("ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E007"	"ENSMUSG00000018566"	"E007"	390.448343428616	0.00113005538733273	16.0352710652999	6.21733868628752e-05	0.000743470778417569	"chr11"	69945002	69945106	105	"-"	417	402	264	428	410	475	339	423	c("ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E008"	"ENSMUSG00000018566"	"E008"	527.721153038005	0.0056509446232525	0.929724375549171	0.33493455616037	0.538751320955634	"chr11"	69945269	69945456	188	"-"	530	616	418	576	505	512	475	582	c("ENSMUST00000152487", "ENSMUST00000178363", "ENSMUST00000178809", "ENSMUST00000018710", "ENSMUST00000141837")
"ENSMUSG00000018566:E009"	"ENSMUSG00000018566"	"E009"	864.872710569556	0.00243981004147012	56.4842455921552	5.66504505501172e-14	2.35099369782986e-12	"chr11"	69945563	69945725	163	"-"	1055	1073	869	1187	635	698	517	731	c("ENSMUST00000152487", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000018710")
"ENSMUSG00000018566:E010"	"ENSMUSG00000018566"	"E010"	260.783637236066	0.000796431571237899	2.65881688624512	0.102977304902728	0.232258595296914	"chr11"	69945838	69945907	70	"-"	287	260	211	297	261	283	226	265	c("ENSMUST00000152487", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000018710")
"ENSMUSG00000018566:E011"	"ENSMUSG00000018566"	"E011"	250.714553682125	0.00130120793430621	7.10268201823504	0.00769686954457662	0.0345653287926503	"chr11"	69945908	69945953	46	"-"	253	238	198	295	266	280	211	275	c("ENSMUST00000152487", "ENSMUST00000142500", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000018710")
"ENSMUSG00000018566:E012"	"ENSMUSG00000018566"	"E012"	6.15966666849073	0.0114679236407971	2.82619590826664	0.0927377916573451	0.213812130765546	"chr11"	69945954	69946068	115	"-"	10	11	3	8	4	6	4	3	ENSMUST00000178809
"ENSMUSG00000018566:E013"	"ENSMUSG00000018566"	"E013"	377.232636694553	0.00199821140101843	6.50929143371337	0.0107312260440024	0.0454434572271532	"chr11"	69946069	69946193	125	"-"	351	392	300	440	358	432	324	432	c("ENSMUST00000152487", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000135437", "ENSMUST00000018710")
"ENSMUSG00000018566:E014"	"ENSMUSG00000018566"	"E014"	521.082896237139	0.0035308235560679	1.64983145836788	0.198981872060007	0.37535216774956	"chr11"	69946286	69946458	173	"-"	510	527	434	637	425	617	487	542	c("ENSMUST00000141837", "ENSMUST00000135437", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000018710")
"ENSMUSG00000018566:E015"	"ENSMUSG00000018566"	"E015"	388.008436994086	0.00405194389329501	12.1649368259817	0.000486963144326737	0.0036087447302785	"chr11"	69946568	69946684	117	"-"	354	419	301	374	371	467	396	440	c("ENSMUST00000152487", "ENSMUST00000142500", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000135437", "ENSMUST00000018710")
"ENSMUSG00000018566:E016"	"ENSMUSG00000018566"	"E016"	2.27640827367478	0.502533926722009	0.0316589350984771	0.858778280767602	0.917805651117397	"chr11"	69947944	69947948	5	"-"	2	0	1	6	0	0	5	5	c("ENSMUST00000135437", "ENSMUST00000142500")
"ENSMUSG00000018566:E017"	"ENSMUSG00000018566"	"E017"	174.573458020462	0.00581283452355339	31.9946804735952	1.54595337242902e-08	3.54578463732695e-07	"chr11"	69947949	69947974	26	"-"	143	174	97	156	175	254	206	228	c("ENSMUST00000152487", "ENSMUST00000142500", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000135437", "ENSMUST00000018710")
"ENSMUSG00000018566:E018"	"ENSMUSG00000018566"	"E018"	204.750407770081	0.0242698129277825	2.55525034827332	0.10992839988589	0.245270354584109	"chr11"	69947975	69948011	37	"-"	251	125	173	217	250	261	157	221	c("ENSMUST00000142500", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000135437", "ENSMUST00000018710")
"ENSMUSG00000018566:E019"	"ENSMUSG00000018566"	"E019"	556.787037775751	0.031119549640239	2.48401340279068	0.115008446861733	0.251383268219611	"chr11"	69948012	69948115	104	"-"	723	330	447	585	591	837	444	568	c("ENSMUST00000141837", "ENSMUST00000135437", "ENSMUST00000142500", "ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E020"	"ENSMUSG00000018566"	"E020"	270.945442369127	0.0216842344453954	13.7198444799252	0.000212200441452186	0.00183464965005536	"chr11"	69948116	69948145	30	"-"	280	186	167	220	265	552	259	314	c("ENSMUST00000142500", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000135437", "ENSMUST00000018710")
"ENSMUSG00000018566:E021"	"ENSMUSG00000018566"	"E021"	93.3778762269912	0.0143256950529335	9.19333371687125	0.0024289810135885	0.0137662570455385	"chr11"	69948146	69948147	2	"-"	102	61	62	96	100	164	85	98	c("ENSMUST00000142500", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000178363", "ENSMUST00000135437", "ENSMUST00000018710")
"ENSMUSG00000018566:E022"	"ENSMUSG00000018566"	"E022"	68.4020492841912	0.0103813607916457	14.5791860489834	0.000134390778582119	0.00132790888360903	"chr11"	69948148	69948149	2	"-"	74	42	44	65	75	119	66	79	c("ENSMUST00000141837", "ENSMUST00000135437", "ENSMUST00000142500", "ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E023"	"ENSMUSG00000018566"	"E023"	36.7938391956474	0.0130820852226271	21.1203443560183	4.31324557914065e-06	6.62961820497544e-05	"chr11"	69948150	69948154	5	"-"	33	18	22	31	39	76	40	48	c("ENSMUST00000141837", "ENSMUST00000135437", "ENSMUST00000142500", "ENSMUST00000178809")
"ENSMUSG00000018566:E024"	"ENSMUSG00000018566"	"E024"	29.0868535065083	0.0180071414647197	11.223483501144	0.000807687460652154	0.0057791430374249	"chr11"	69948155	69948164	10	"-"	27	16	20	25	25	60	31	37	c("ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000142500")
"ENSMUSG00000018566:E025"	"ENSMUSG00000018566"	"E025"	14.6493991929186	0.134182916548158	3.87876452653586	0.0489005294051444	0.137119727723885	"chr11"	69948165	69948175	11	"-"	13	3	12	9	7	44	17	18	c("ENSMUST00000178809", "ENSMUST00000142500")
"ENSMUSG00000018566:E026"	"ENSMUSG00000018566"	"E026"	4.09886941916681	0.0555396135019971	0.31088321859869	0.577138712216332	0.744579328862797	"chr11"	69948176	69948188	13	"-"	4	2	5	4	2	10	2	4	ENSMUST00000142500
"ENSMUSG00000022139:E001"	"ENSMUSG00000022139"	"E001"	333.490098305139	0.00686485889069414	0.149511093806183	0.699003013002523	0.822292842106184	"chr14"	120275669	120275905	237	"+"	335	361	328	395	289	364	307	262	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022139:E002"	"ENSMUSG00000022139"	"E002"	441.806325752359	0.00552909080314724	1.41552826792804	0.234140832784196	0.418829506920005	"chr14"	120324794	120325412	619	"+"	413	490	369	591	412	403	411	433	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022139:E003"	"ENSMUSG00000022139"	"E003"	102.591957904273	0.0110180953003602	0.174218511761524	0.676389576551784	0.817785267363514	"chr14"	120379150	120379314	165	"+"	113	93	104	142	77	69	101	111	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022139:E004"	"ENSMUSG00000022139"	"E004"	254.950521698335	0.00432298427545119	4.57944909863522	0.0323576162000825	0.098017596518498	"chr14"	120385391	120385591	201	"+"	283	299	244	345	176	189	233	238	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022139:E005"	"ENSMUSG00000022139"	"E005"	268.963447498141	0.00101581320648112	5.42879725672051	0.0198073164515362	0.0714785767598913	"chr14"	120388900	120389163	264	"+"	277	270	224	345	236	265	284	251	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022139:E006"	"ENSMUSG00000022139"	"E006"	2.34513658853196	0.0225847194929371	1.07863316428336	0.299003527785404	0.502095954903244	"chr14"	120395712	120395765	54	"+"	3	3	1	1	4	1	4	2	ENSMUST00000088419
"ENSMUSG00000022139:E007"	"ENSMUSG00000022139"	"E007"	153.067107621056	0.00388132678555448	4.40698736901464	0.0357919977222322	0.10609770753376	"chr14"	120396451	120396604	154	"+"	167	143	140	165	139	147	184	136	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022139:E008"	"ENSMUSG00000022139"	"E008"	33.5945056178941	0.00780021322254169	0.287448708161378	0.591860115864196	0.748847402694029	"chr14"	120404638	120404732	95	"+"	43	38	24	47	27	20	35	34	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022139:E009"	"ENSMUSG00000022139"	"E009"	391.405987249591	0.0105349760699136	2.73088630702995	0.098424650070676	0.224429833952366	"chr14"	120428935	120431697	2763	"+"	527	370	404	496	331	355	294	306	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022283:E001"	"ENSMUSG00000022283"	"E001"	2.34969001609271	0.0374801270237542	1.16421593976864	0.280592904520452	0.477237931868802	"chr15"	36595661	36595906	246	"-"	5	0	2	3	4	2	1	2	ENSMUST00000001809
"ENSMUSG00000022283:E002"	"ENSMUSG00000022283"	"E002"	2.33085993948222	0.0219618236689421	1.29433052508054	0.255251421203278	0.443218994976404	"chr15"	36595907	36596023	117	"-"	4	3	1	2	2	4	1	2	c("ENSMUST00000001809", "ENSMUST00000155116")
"ENSMUSG00000022283:E003"	"ENSMUSG00000022283"	"E003"	0.236085864822966	0.120067460629955	0.0871253999980155	0.767863926078789	NA	"chr15"	36596024	36596099	76	"-"	0	0	0	1	1	0	0	0	c("ENSMUST00000146577", "ENSMUST00000142357", "ENSMUST00000155116", "ENSMUST00000001809")
"ENSMUSG00000022283:E004"	"ENSMUSG00000022283"	"E004"	1.31217097361082	0.0394554610277343	0.160783068964903	0.688436585341976	0.820980410680804	"chr15"	36596201	36596518	318	"-"	1	0	1	3	1	3	2	0	ENSMUST00000147116
"ENSMUSG00000022283:E005"	"ENSMUSG00000022283"	"E005"	1.34652117627818	0.253164339507919	4.13203488712409	0.0420787237136301	0.120556849980711	"chr15"	36596519	36596562	44	"-"	0	1	3	4	0	2	0	0	c("ENSMUST00000147116", "ENSMUST00000155116")
"ENSMUSG00000022283:E006"	"ENSMUSG00000022283"	"E006"	47.9303986371115	0.0095968820334943	2.0201031173676	0.155228599801238	0.311207096219873	"chr15"	36596563	36596655	93	"-"	44	37	39	48	60	36	61	61	c("ENSMUST00000147116", "ENSMUST00000146577", "ENSMUST00000001809", "ENSMUST00000155116", "ENSMUST00000142357")
"ENSMUSG00000022283:E007"	"ENSMUSG00000022283"	"E007"	35.3909884633419	0.00929059666673457	17.6102086707837	2.71128992918561e-05	0.000351620412691258	"chr15"	36596964	36597094	131	"-"	38	32	30	55	25	33	29	41	c("ENSMUST00000147116", "ENSMUST00000146577", "ENSMUST00000001809", "ENSMUST00000155116", "ENSMUST00000142357")
"ENSMUSG00000022283:E008"	"ENSMUSG00000022283"	"E008"	0.11608910062987	0.189779122660422	0.657954791268637	0.417282908703091	NA	"chr15"	36597095	36597426	332	"-"	0	0	0	0	0	0	0	1	ENSMUST00000142357
"ENSMUSG00000022283:E009"	"ENSMUSG00000022283"	"E009"	0.482943930078937	0.0754328205459399	1.94112918597372	0.163545981297747	NA	"chr15"	36597457	36597541	85	"-"	2	0	0	1	0	0	0	1	c("ENSMUST00000147116", "ENSMUST00000001809", "ENSMUST00000155116", "ENSMUST00000146577")
"ENSMUSG00000022283:E010"	"ENSMUSG00000022283"	"E010"	0.482943930078937	0.0754328205459399	1.94112918597372	0.163545981297747	NA	"chr15"	36597542	36597736	195	"-"	2	0	0	1	0	0	0	1	ENSMUST00000147116
