"groupID"	"featureID"	"exonBaseMean"	"dispersion"	"stat"	"pvalue"	"padj"	"genomicData.seqnames"	"genomicData.start"	"genomicData.end"	"genomicData.width"	"genomicData.strand"	"countData.SRR33"	"countData.SRR34"	"countData.SRR35"	"countData.SRR36"	"countData.SRR37"	"countData.SRR38"	"countData.SRR39"	"countData.SRR52"	"countData.SRR53"	"countData.SRR54"	"countData.SRR55"	"transcripts"
"ENSMUSG00000006498:E035"	"ENSMUSG00000006498"	"E035"	78.1789966402753	0.0231953167600485	7.73907338060945	0.00540385235703728	0.0211510158662162	"chr10"	79860824	79860969	146	"+"	211	206	149	115	125	170	176	19	18	5	17	c("ENSMUST00000172282", "ENSMUST00000165724", "ENSMUST00000095457", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E036"	"ENSMUSG00000006498"	"E036"	54.4660981705952	0.00399854864892512	0.00172667002539129	0.966854866679123	0.993344732063167	"chr10"	79861738	79862013	276	"+"	107	81	123	94	90	133	111	22	16	9	16	ENSMUST00000164385
"ENSMUSG00000006498:E037"	"ENSMUSG00000006498"	"E037"	27.8303591779493	0.0138775856963234	11.9809679778136	0.000537466579305272	0.00269270756231941	"chr10"	79862014	79862016	3	"+"	73	71	50	54	48	63	67	2	5	2	6	c("ENSMUST00000164385", "ENSMUST00000172282", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000095457")
"ENSMUSG00000006498:E038"	"ENSMUSG00000006498"	"E038"	27.3828896046423	0.0177875766661366	10.840128769679	0.000993238251985494	0.00465058284340872	"chr10"	79862017	79862047	31	"+"	73	71	45	53	47	64	66	2	5	2	6	c("ENSMUST00000169580", "ENSMUST00000172282", "ENSMUST00000164385", "ENSMUST00000095457", "ENSMUST00000165153", "ENSMUST00000165704")
"ENSMUSG00000006498:E039"	"ENSMUSG00000006498"	"E039"	27.5337951163598	0.0178129082444707	1.62024806645985	0.203057201721911	0.381017445927632	"chr10"	79862048	79862448	401	"+"	84	61	61	39	51	45	54	6	7	2	10	ENSMUST00000169580
"ENSMUSG00000006498:E040"	"ENSMUSG00000006498"	"E040"	77.4398999936763	0.032660968563691	2.18693600473182	0.139185951310911	0.289345068907743	"chr10"	79862449	79862541	93	"+"	218	179	180	105	86	176	168	25	22	12	10	c("ENSMUST00000169580", "ENSMUST00000172282", "ENSMUST00000165724", "ENSMUST00000095457", "ENSMUST00000057343", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000164385")
"ENSMUSG00000006498:E041"	"ENSMUSG00000006498"	"E041"	284.019034115502	0.0109520920262107	0.378433789754126	0.5384426396761	0.720974720653493	"chr10"	79862653	79862869	217	"+"	582	569	663	402	433	618	605	80	82	54	92	c("ENSMUST00000169580", "ENSMUST00000172282", "ENSMUST00000165724", "ENSMUST00000095457", "ENSMUST00000057343", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000164385")
"ENSMUSG00000006498:E042"	"ENSMUSG00000006498"	"E042"	19.2179929775504	0.00527444472650697	0.54164673217727	0.461751067414893	0.655346415792808	"chr10"	79862978	79863050	73	"+"	48	22	34	28	39	42	39	3	5	8	9	c("ENSMUST00000169580", "ENSMUST00000172282", "ENSMUST00000165724", "ENSMUST00000095457", "ENSMUST00000057343", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000164385")
"ENSMUSG00000006498:E043"	"ENSMUSG00000006498"	"E043"	7.16051041145845	0.010654302416697	0.0494698033732277	0.823988436623139	0.923530663866203	"chr10"	79863051	79863053	3	"+"	22	5	19	9	13	13	18	2	3	1	3	c("ENSMUST00000169580", "ENSMUST00000172282", "ENSMUST00000165724", "ENSMUST00000095457", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E044"	"ENSMUSG00000006498"	"E044"	2.92073660874623	0.0134166262641939	0.92654666926046	0.33576188155896	0.527082283641425	"chr10"	79863054	79863055	2	"+"	11	4	5	3	8	6	8	0	0	1	1	c("ENSMUST00000169580", "ENSMUST00000172282", "ENSMUST00000095457", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E045"	"ENSMUSG00000006498"	"E045"	208.199358356889	0.00377807969962397	0.00795495041376171	0.928930492364163	0.980211446446297	"chr10"	79863145	79863424	280	"+"	502	326	391	353	383	455	429	59	68	35	78	c("ENSMUST00000169580", "ENSMUST00000172282", "ENSMUST00000095457", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E046"	"ENSMUSG00000006498"	"E046"	536.877501797459	0.00239288928636576	0.0692301802111217	0.792460951304436	0.908519305728884	"chr10"	79863425	79863818	394	"+"	1344	753	1220	869	826	1207	1109	169	151	116	188	c("ENSMUST00000172282", "ENSMUST00000169580", "ENSMUST00000165704", "ENSMUST00000165153", "ENSMUST00000095457")
"ENSMUSG00000006498:E047"	"ENSMUSG00000006498"	"E047"	236.810583047553	0.00409821745205442	0.469133486223541	0.493386075688977	0.680954335868258	"chr10"	79863819	79864359	541	"+"	560	317	464	432	407	579	524	75	60	44	84	c("ENSMUST00000172282", "ENSMUST00000169580", "ENSMUST00000165704", "ENSMUST00000095457")
"ENSMUSG00000006498:E048"	"ENSMUSG00000006498"	"E048"	18.2573696508889	0.0259556664614841	6.01915310758395	0.0141514359579264	0.0488956511373871	"chr10"	79864360	79864432	73	"+"	49	31	25	24	12	34	43	8	8	4	13	c("ENSMUST00000172282", "ENSMUST00000169580", "ENSMUST00000165704")
"ENSMUSG00000006498:E049"	"ENSMUSG00000006498"	"E049"	1.18133507251811	0.0314048671384384	0.0857047887509168	0.769710342267525	0.894721302728608	"chr10"	79864433	79864771	339	"+"	4	3	4	1	1	0	3	0	0	1	0	ENSMUST00000165704
"ENSMUSG00000008658:E001"	"ENSMUSG00000008658"	"E001"	0.240063749178364	0.218423028343632	-0.0947937829691909	1	NA	"chr16"	6809222	6809248	27	"+"	0	0	0	0	0	0	0	0	0	1	0	ENSMUST00000115841
"ENSMUSG00000008658:E002"	"ENSMUSG00000008658"	"E002"	43.0520700396024	0.00856175102847796	20.175996461161	7.06337278703172e-06	5.12862284971434e-05	"chr16"	7069835	7070085	251	"+"	3	2	1	0	2	1	1	69	59	43	61	ENSMUST00000056416
"ENSMUSG00000008658:E003"	"ENSMUSG00000008658"	"E003"	174.450062402187	0.0172012112542185	0.595003158648609	0.440490923665535	0.63744460887898	"chr16"	7224311	7224550	240	"+"	22	24	23	17	8	22	33	255	217	173	260	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E004"	"ENSMUSG00000008658"	"E004"	43.6870029503195	0.024323521122293	3.65297022532076	0.0559693138992014	0.146044928455729	"chr16"	7277025	7277168	144	"+"	2	1	1	4	6	1	6	47	69	33	86	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E005"	"ENSMUSG00000008658"	"E005"	5.95525710501133	0.0708724708555311	0.0223526580599867	0.881152755020429	0.955535779794881	"chr16"	7285478	7285531	54	"+"	0	0	0	0	2	1	2	10	4	3	16	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E006"	"ENSMUSG00000008658"	"E006"	26.4044624689805	0.00804112459337426	3.04893670509119	0.0807900200626837	0.189139252576657	"chr16"	7292185	7292277	93	"+"	1	3	2	0	1	2	4	43	35	18	48	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E007"	"ENSMUSG00000008658"	"E007"	19.5536625835629	0.0165892329889801	16.3130425790462	5.36931191181418e-05	0.000349353930885572	"chr16"	7294070	7294130	61	"+"	2	0	0	0	0	0	0	24	33	12	40	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E008"	"ENSMUSG00000008658"	"E008"	16.3402464672309	0.0221893623196529	9.07167657553865	0.00259598946134581	0.011021955255375	"chr16"	7306408	7306461	54	"+"	1	0	0	0	0	2	0	14	26	16	32	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E009"	"ENSMUSG00000008658"	"E009"	19.1200576396398	0.00867747305974938	0.585798980102027	0.444048240516495	0.63744460887898	"chr16"	7330362	7330442	81	"+"	0	1	4	1	0	3	3	32	25	16	29	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E010"	"ENSMUSG00000008658"	"E010"	32.8775893829084	0.018110989625074	0.971739792336194	0.324246662701698	0.513839515076407	"chr16"	7352932	7353064	133	"+"	6	2	8	1	4	4	7	62	37	27	47	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E011"	"ENSMUSG00000008658"	"E011"	0.162238352958312	0.208414327546613	-0.0967633501457072	1	NA	"chr16"	7363865	7363904	40	"+"	0	0	0	0	0	0	0	0	0	0	1	ENSMUST00000115841
"ENSMUSG00000008658:E012"	"ENSMUSG00000008658"	"E012"	14.3459016621304	0.031545293572196	3.52346202768052	0.0605059364277156	0.153875503300942	"chr16"	7369801	7369843	43	"+"	0	0	2	0	0	0	3	19	14	20	22	ENSMUST00000056416
"ENSMUSG00000008658:E013"	"ENSMUSG00000008658"	"E013"	41.1170470473565	0.00709689935542508	0.0275069172883207	0.868273348212136	0.947723197068148	"chr16"	7375905	7375969	65	"+"	6	3	9	5	0	1	9	51	63	35	66	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E014"	"ENSMUSG00000008658"	"E014"	58.6135248224764	0.00660603373371895	0.0409315724722035	0.839670062157324	0.931307890670081	"chr16"	7407964	7408039	76	"+"	9	6	10	3	5	5	9	74	95	45	94	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E015"	"ENSMUSG00000008658"	"E015"	45.6206718616763	0.00545002666038935	0.0532315180992953	0.817532672171349	0.922191493878614	"chr16"	7409691	7409813	123	"+"	6	4	10	3	5	2	7	60	70	35	75	c("ENSMUST00000056416", "ENSMUST00000115841")
"ENSMUSG00000008658:E016"	"ENSMUSG00000008658"	"E016"	247.470717670754	0.0287685097602103	5.49217823970176	0.0191017301727232	0.0587114528621739	"chr16"	7409814	7412479	2666	"+"	25	25	44	27	43	47	34	325	332	207	421	ENSMUST00000056416
"ENSMUSG00000018379:E001"	"ENSMUSG00000018379"	"E001"	18.5263083615714	0.0172846233655862	0.292326370554179	0.588733579800169	0.758866206177642	"chr11"	88047373	88047717	345	"+"	33	22	24	32	24	49	38	12	5	6	9	ENSMUST00000139129
"ENSMUSG00000018379:E002"	"ENSMUSG00000018379"	"E002"	18.9586345705241	0.135327630243705	3.25780896753241	0.0710840471111402	0.17372247611064	"chr11"	88047718	88047724	7	"+"	24	16	13	49	39	76	55	7	3	2	8	c("ENSMUST00000139129", "ENSMUST00000079866")
"ENSMUSG00000018379:E003"	"ENSMUSG00000018379"	"E003"	53.187795783805	0.0476747054103461	2.913920475433	0.0878181611499049	0.200191418669125	"chr11"	88047725	88047802	78	"+"	98	54	52	98	88	163	147	17	19	13	26	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000171976")
"ENSMUSG00000018379:E004"	"ENSMUSG00000018379"	"E004"	291.914500132719	0.0180692117931964	12.0516679810339	0.000517460575664539	0.00261866412533267	"chr11"	88047803	88048032	230	"+"	836	633	462	339	363	530	568	107	124	85	90	c("ENSMUST00000107920", "ENSMUST00000079866", "ENSMUST00000139129", "ENSMUST00000171976")
"ENSMUSG00000018379:E005"	"ENSMUSG00000018379"	"E005"	54.3952445448342	0.0750409105936785	0.329102681086653	0.566187940265447	0.744514850585273	"chr11"	88048490	88048566	77	"+"	141	185	51	49	44	93	86	25	23	21	13	c("ENSMUST00000107920", "ENSMUST00000079866", "ENSMUST00000139129", "ENSMUST00000171976")
"ENSMUSG00000018379:E006"	"ENSMUSG00000018379"	"E006"	8.2307097190099	0.190623432007418	3.17063065072907	0.0749734914021307	0.178017626504585	"chr11"	88048567	88048588	22	"+"	34	43	5	7	7	14	9	4	1	0	1	c("ENSMUST00000139129", "ENSMUST00000107920", "ENSMUST00000171976", "ENSMUST00000079866", "ENSMUST00000134824")
"ENSMUSG00000018379:E007"	"ENSMUSG00000018379"	"E007"	60.2340143985218	0.0350903622081468	0.00606567756258869	0.937921551984857	0.982068748651089	"chr11"	88048589	88048674	86	"+"	162	126	99	47	65	92	102	23	39	13	36	c("ENSMUST00000139129", "ENSMUST00000134824", "ENSMUST00000107920", "ENSMUST00000079866", "ENSMUST00000171976", "ENSMUST00000172186")
"ENSMUSG00000018379:E008"	"ENSMUSG00000018379"	"E008"	3.54008463801044	0.027146925543073	13.1472547583745	0.000287940806234617	0.00153466323322918	"chr11"	88048675	88048826	152	"+"	4	0	3	4	2	2	5	3	6	0	5	ENSMUST00000171976
"ENSMUSG00000018379:E009"	"ENSMUSG00000018379"	"E009"	103.025631595273	0.00961473020853483	19.2498483640372	1.14679486406682e-05	7.97978092913164e-05	"chr11"	88049043	88049092	50	"+"	219	114	150	84	108	145	167	60	78	45	72	c("ENSMUST00000107920", "ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000134824", "ENSMUST00000172186")
"ENSMUSG00000018379:E010"	"ENSMUSG00000018379"	"E010"	127.481769483922	0.00664875047480427	0.148612967733129	0.699864395394732	0.840844273603743	"chr11"	88049093	88049215	123	"+"	335	152	194	171	160	228	252	57	71	43	61	c("ENSMUST00000107920", "ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000134824")
"ENSMUSG00000018379:E011"	"ENSMUSG00000018379"	"E011"	12.7222835509942	0.0355606416397944	1.7778509775855	0.182413435579742	0.354221438858337	"chr11"	88049216	88049411	196	"+"	18	13	10	24	15	30	16	8	5	7	9	ENSMUST00000079866
"ENSMUSG00000018379:E012"	"ENSMUSG00000018379"	"E012"	384.490209701304	0.00355178773227193	23.9671372029007	9.79941312942957e-07	8.32119657261731e-06	"chr11"	88049412	88049598	187	"+"	831	511	498	401	425	635	718	236	231	170	200	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000107920", "ENSMUST00000132983")
"ENSMUSG00000018379:E013"	"ENSMUSG00000018379"	"E013"	79.6638771142854	0.0294689370613296	2.98136201240038	0.0842283657908033	0.195363015098113	"chr11"	88049599	88049976	378	"+"	216	71	126	134	143	170	157	34	30	17	42	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000132983")
"ENSMUSG00000018379:E014"	"ENSMUSG00000018379"	"E014"	22.3278694269723	0.00691252498906302	14.3894246326096	0.000148634711260158	0.000886499885015942	"chr11"	88049977	88050095	119	"+"	48	22	15	23	22	31	34	9	20	14	17	c("ENSMUST00000139129", "ENSMUST00000107920", "ENSMUST00000132983", "ENSMUST00000079866", "ENSMUST00000134824", "ENSMUST00000172186")
"ENSMUSG00000018379:E015"	"ENSMUSG00000018379"	"E015"	8.05194663012113	0.014665128675239	28.8832700614436	7.68740338484713e-08	7.40651749193926e-07	"chr11"	88050096	88050410	315	"+"	5	3	2	6	8	7	11	6	10	7	7	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000107920")
"ENSMUSG00000018379:E016"	"ENSMUSG00000018379"	"E016"	24.6057230455354	0.0820171754837586	1.05659279902861	0.30399357685067	0.489713125408958	"chr11"	88050411	88050976	566	"+"	32	19	10	33	49	64	54	13	16	11	13	c("ENSMUST00000139129", "ENSMUST00000079866")
"ENSMUSG00000018379:E017"	"ENSMUSG00000018379"	"E017"	70.2372206699522	0.00459259551922156	0.285639892545674	0.593028234175664	0.761813193133353	"chr11"	88050977	88051051	75	"+"	162	98	65	93	101	138	137	36	38	24	38	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000134824", "ENSMUST00000172186", "ENSMUST00000132983")
"ENSMUSG00000018379:E018"	"ENSMUSG00000018379"	"E018"	75.0954372391417	0.0149469567718889	3.36424998825029	0.0666259153728237	0.166067580108381	"chr11"	88051052	88051122	71	"+"	149	103	84	118	134	179	166	31	39	17	31	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000134824", "ENSMUST00000172186")
"ENSMUSG00000018379:E019"	"ENSMUSG00000018379"	"E019"	205.904685411001	0.0288995914987797	0.0211321529007762	0.884419520758226	0.956786906886916	"chr11"	88051123	88051472	350	"+"	317	252	306	290	395	343	396	99	85	90	110	c("ENSMUST00000139129", "ENSMUST00000079866", "ENSMUST00000134824")
"ENSMUSG00000018379:E020"	"ENSMUSG00000018379"	"E020"	2.24445643061471	0.0358155998512719	0.291564863992278	0.589219469467271	0.758866206177642	"chr11"	88051473	88051490	18	"+"	2	1	1	4	6	5	4	1	1	1	2	c("ENSMUST00000139129", "ENSMUST00000079866")
"ENSMUSG00000018379:E021"	"ENSMUSG00000018379"	"E021"	13.6190175387825	0.0140064068720957	3.18868776161671	0.0741495114217708	0.176899548677653	"chr11"	88051491	88053755	2265	"+"	22	11	11	17	19	28	28	7	8	5	13	ENSMUST00000139129
"ENSMUSG00000018566:E001"	"ENSMUSG00000018566"	"E001"	1.51269889077245	0.0475288910378244	0.571895414475335	0.449506710724338	0.643436748779695	"chr11"	69942539	69942542	4	"-"	0	0	1	0	0	0	1	2	4	0	2	ENSMUST00000178809
"ENSMUSG00000018566:E002"	"ENSMUSG00000018566"	"E002"	3297.50370900114	0.00337578108896921	29.5116207552032	5.55824413290218e-08	5.46015747173332e-07	"chr11"	69942543	69943572	1030	"-"	304	224	229	205	288	291	312	4643	4438	3316	4981	c("ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E003"	"ENSMUSG00000018566"	"E003"	11.3112956144058	0.0114119732312092	20.4177930282534	6.22483401953498e-06	4.58623800556915e-05	"chr11"	69943792	69944058	267	"-"	7	5	4	2	2	3	2	15	18	8	13	ENSMUST00000141837
"ENSMUSG00000018566:E004"	"ENSMUSG00000018566"	"E004"	484.126678475191	0.00246831994504348	0.472690188781485	0.491752152345384	0.680574111395131	"chr11"	69944059	69944262	204	"-"	68	34	47	40	51	52	54	620	653	534	696	c("ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E005"	"ENSMUSG00000018566"	"E005"	30.4838757583629	0.02514438562935	40.5470334558702	1.91939725888624e-10	2.40404506675501e-09	"chr11"	69944263	69944786	524	"-"	8	6	17	5	9	10	16	37	45	20	44	ENSMUST00000178809
"ENSMUSG00000018566:E006"	"ENSMUSG00000018566"	"E006"	228.763050095093	0.0142556384792508	1.36899638233058	0.241984393951813	0.429138300395466	"chr11"	69944787	69944888	102	"-"	31	10	19	21	11	19	23	308	376	219	296	c("ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E007"	"ENSMUSG00000018566"	"E007"	284.999566143003	0.00460026520847006	4.163827815112	0.0412959782877741	0.114717443044289	"chr11"	69945002	69945106	105	"-"	37	13	17	17	23	37	18	417	402	264	428	c("ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E008"	"ENSMUSG00000018566"	"E008"	408.250454473757	0.00776367971309866	5.53842946318727	0.0186032708806922	0.0577968234820987	"chr11"	69945269	69945456	188	"-"	42	35	22	25	24	30	43	530	616	418	576	c("ENSMUST00000152487", "ENSMUST00000178363", "ENSMUST00000178809", "ENSMUST00000018710", "ENSMUST00000141837")
"ENSMUSG00000018566:E009"	"ENSMUSG00000018566"	"E009"	795.21657143811	0.00967318472546727	16.9282646957597	3.88192429886681e-05	0.000255900536017404	"chr11"	69945563	69945725	163	"-"	80	50	60	35	38	55	55	1055	1073	869	1187	c("ENSMUST00000152487", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000018710")
"ENSMUSG00000018566:E010"	"ENSMUSG00000018566"	"E010"	201.296150140044	0.00264197127599067	1.49762029765478	0.2210378813455	0.404160505671881	"chr11"	69945838	69945907	70	"-"	30	14	18	17	18	18	7	287	260	211	297	c("ENSMUST00000152487", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000018710")
"ENSMUSG00000018566:E011"	"ENSMUSG00000018566"	"E011"	186.035417839807	0.00246655894075404	13.2115889445628	0.000278223396975148	0.00149881636434999	"chr11"	69945908	69945953	46	"-"	17	11	10	11	12	13	11	253	238	198	295	c("ENSMUST00000152487", "ENSMUST00000142500", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000018710")
"ENSMUSG00000018566:E012"	"ENSMUSG00000018566"	"E012"	7.69306394023124	0.0265505902294751	50.5648433491795	1.15291911627682e-12	1.95924001495264e-11	"chr11"	69945954	69946068	115	"-"	10	6	2	5	4	5	2	10	11	3	8	ENSMUST00000178809
"ENSMUSG00000018566:E013"	"ENSMUSG00000018566"	"E013"	282.976271866607	0.00723921825461196	3.72654659353148	0.0535540101810705	0.141213468951138	"chr11"	69946069	69946193	125	"-"	33	24	12	19	14	22	34	351	392	300	440	c("ENSMUST00000152487", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000135437", "ENSMUST00000018710")
"ENSMUSG00000018566:E014"	"ENSMUSG00000018566"	"E014"	401.329721271538	0.017896581422114	4.52693382357896	0.0333653470466569	0.0966245021408966	"chr11"	69946286	69946458	173	"-"	47	34	22	29	21	21	34	510	527	434	637	c("ENSMUST00000141837", "ENSMUST00000135437", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000018710")
"ENSMUSG00000018566:E015"	"ENSMUSG00000018566"	"E015"	277.006146781173	0.00978961982202768	7.37071641056235	0.00662945173447062	0.0249725963832314	"chr11"	69946568	69946684	117	"-"	33	21	17	16	14	21	15	354	419	301	374	c("ENSMUST00000152487", "ENSMUST00000142500", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000135437", "ENSMUST00000018710")
"ENSMUSG00000018566:E016"	"ENSMUSG00000018566"	"E016"	2.00072243926142	0.228286583986138	8.50571693904669	0.00354032393827438	0.0145385433858644	"chr11"	69947944	69947948	5	"-"	0	0	0	3	1	1	3	2	0	1	6	c("ENSMUST00000135437", "ENSMUST00000142500")
"ENSMUSG00000018566:E017"	"ENSMUSG00000018566"	"E017"	107.785630672572	0.00759426749298543	2.91226369068792	0.0879084073996159	0.200191418669125	"chr11"	69947949	69947974	26	"-"	11	7	8	6	9	8	8	143	174	97	156	c("ENSMUST00000152487", "ENSMUST00000142500", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000135437", "ENSMUST00000018710")
"ENSMUSG00000018566:E018"	"ENSMUSG00000018566"	"E018"	148.110836567283	0.0345494510395069	1.92294973825537	0.165531847391288	0.327792314399349	"chr11"	69947975	69948011	37	"-"	35	10	12	9	18	20	30	251	125	173	217	c("ENSMUST00000142500", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000135437", "ENSMUST00000018710")
"ENSMUSG00000018566:E019"	"ENSMUSG00000018566"	"E019"	412.412749508025	0.0647288433239766	9.88942393233907	0.00166231401149438	0.00743588678355969	"chr11"	69948012	69948115	104	"-"	104	18	81	61	86	99	114	723	330	447	585	c("ENSMUST00000141837", "ENSMUST00000135437", "ENSMUST00000142500", "ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E020"	"ENSMUSG00000018566"	"E020"	167.314515273122	0.0297115549236508	10.4770012555625	0.00120869786290354	0.00555557458086855	"chr11"	69948116	69948145	30	"-"	22	9	20	27	35	49	37	280	186	167	220	c("ENSMUST00000142500", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000179298", "ENSMUST00000178363", "ENSMUST00000135437", "ENSMUST00000018710")
"ENSMUSG00000018566:E021"	"ENSMUSG00000018566"	"E021"	66.4039577772189	0.0322971614364028	38.5478139138113	5.34285805764241e-10	6.37326639733059e-09	"chr11"	69948146	69948147	2	"-"	14	7	14	18	27	37	23	102	61	62	96	c("ENSMUST00000142500", "ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000178363", "ENSMUST00000135437", "ENSMUST00000018710")
"ENSMUSG00000018566:E022"	"ENSMUSG00000018566"	"E022"	47.7850342642984	0.0407513484743207	40.8857374067983	1.61394718005757e-10	2.07330137745857e-09	"chr11"	69948148	69948149	2	"-"	12	5	11	16	23	34	19	74	42	44	65	c("ENSMUST00000141837", "ENSMUST00000135437", "ENSMUST00000142500", "ENSMUST00000178809", "ENSMUST00000018710")
"ENSMUSG00000018566:E023"	"ENSMUSG00000018566"	"E023"	24.8757556568307	0.0475633323544224	66.6912996263883	3.17533470614493e-16	6.62851119907753e-15	"chr11"	69948150	69948154	5	"-"	8	5	10	12	19	31	18	33	18	22	31	c("ENSMUST00000141837", "ENSMUST00000135437", "ENSMUST00000142500", "ENSMUST00000178809")
"ENSMUSG00000018566:E024"	"ENSMUSG00000018566"	"E024"	20.9649231293859	0.0605811111065734	49.2500873749287	2.25323307950931e-12	3.52771804010676e-11	"chr11"	69948155	69948164	10	"-"	4	4	8	11	18	24	13	27	16	20	25	c("ENSMUST00000141837", "ENSMUST00000178809", "ENSMUST00000142500")
"ENSMUSG00000018566:E025"	"ENSMUSG00000018566"	"E025"	10.3161985567508	0.110310982812298	42.8177107129149	6.00857023808057e-11	8.13592888994152e-10	"chr11"	69948165	69948175	11	"-"	2	3	4	10	12	15	11	13	3	12	9	c("ENSMUST00000178809", "ENSMUST00000142500")
"ENSMUSG00000018566:E026"	"ENSMUSG00000018566"	"E026"	4.67588310895779	0.0783564093973158	47.2698933018861	6.18550188663052e-12	9.3907165006118e-11	"chr11"	69948176	69948188	13	"-"	0	1	4	5	6	10	5	4	2	5	4	ENSMUST00000142500
"ENSMUSG00000022139:E001"	"ENSMUSG00000022139"	"E001"	334.963290120357	0.00444349760870381	21.9819698434435	2.75223864658699e-06	2.12134086452321e-05	"chr14"	120275669	120275905	237	"+"	217	109	183	137	180	203	190	335	361	328	395	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022139:E002"	"ENSMUSG00000022139"	"E002"	485.728221093196	0.00615348407273377	6.14945330634816	0.013145272961086	0.0457345955104452	"chr14"	120324794	120325412	619	"+"	426	324	285	259	363	391	404	413	490	369	591	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022139:E003"	"ENSMUSG00000022139"	"E003"	127.658537650611	0.0365812945577242	4.56831153485311	0.0325686506067132	0.0948656625230424	"chr14"	120379150	120379314	165	"+"	152	42	69	97	156	142	119	113	93	104	142	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022139:E004"	"ENSMUSG00000022139"	"E004"	289.174888100159	0.00276308965315709	1.18037150309405	0.277280377894022	0.469315774746301	"chr14"	120385391	120385591	201	"+"	263	152	167	127	162	196	198	283	299	244	345	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022139:E005"	"ENSMUSG00000022139"	"E005"	273.982514030337	0.00387417645076605	1.1863268794053	0.276071722264557	0.468854009676418	"chr14"	120388900	120389163	264	"+"	219	153	166	115	140	203	195	277	270	224	345	c("ENSMUST00000167459", "ENSMUST00000088419")
"ENSMUSG00000022139:E006"	"ENSMUSG00000022139"	"E006"	5.40583274698325	0.0180436874973351	36.0425362304359	1.93056845856985e-09	2.24933673893836e-08	"chr14"	120395712	120395765	54	"+"	10	12	7	10	11	10	5	3	3	1	1	ENSMUST00000088419
